,Date,start hour,start min,end hour,end min,Activity
1179,2011-01-14,9,42,10,25,Relax
1180,2011-01-14,10,27,10,37,Meal_Preparation
1181,2011-01-14,10,37,10,42,Eating
1182,2011-01-14,11,10,11,12,Wash_Dishes
1183,2011-01-14,11,19,11,22,Relax
1184,2011-01-14,11,36,11,36,Leave_Home
1185,2011-01-14,13,41,13,41,Enter_Home
1186,2011-01-14,14,8,14,19,Meal_Preparation
1187,2011-01-14,14,19,16,52,Relax
1188,2011-01-14,16,55,16,55,Leave_Home
1189,2011-01-14,17,45,17,45,Enter_Home
1190,2011-01-14,17,47,18,5,Meal_Preparation
1191,2011-01-14,18,5,18,22,Eating
1192,2011-01-14,18,22,18,37,Relax
1193,2011-01-14,18,41,18,47,Wash_Dishes
1194,2011-01-14,18,47,0,3,Relax
1195,2011-01-15,0,6,5,44,Sleeping
1196,2011-01-15,5,45,5,48,Bed_to_Toilet
1197,2011-01-15,5,48,8,54,Sleeping
1198,2011-01-15,8,56,9,9,Meal_Preparation
1199,2011-01-15,9,28,9,30,Leave_Home
1200,2011-01-15,11,8,11,8,Enter_Home
1201,2011-01-15,11,19,11,54,Work
1202,2011-01-15,11,58,11,58,Leave_Home
1203,2011-01-15,13,9,13,9,Enter_Home
1204,2011-01-15,13,25,13,49,Meal_Preparation
1205,2011-01-15,13,49,16,26,Relax
1206,2011-01-15,16,29,19,16,Meal_Preparation
1207,2011-01-15,19,38,19,48,Relax
1208,2011-01-15,19,48,20,17,Meal_Preparation
1209,2011-01-15,20,41,22,1,Relax
1210,2011-01-15,22,11,22,14,Wash_Dishes
1211,2011-01-15,22,15,23,51,Relax
1212,2011-01-16,0,1,8,34,Sleeping
1213,2011-01-16,8,44,8,58,Meal_Preparation
1214,2011-01-16,9,2,9,28,Relax
1215,2011-01-16,9,41,9,41,Leave_Home
1216,2011-01-16,9,53,9,53,Enter_Home
1217,2011-01-16,10,13,10,20,Relax
1218,2011-01-16,10,29,10,46,Meal_Preparation
1219,2011-01-16,10,46,10,57,Relax
1220,2011-01-16,11,14,11,24,Meal_Preparation
1221,2011-01-16,11,24,13,10,Relax
1222,2011-01-16,13,10,13,15,Meal_Preparation
1223,2011-01-16,13,15,13,19,Relax
1224,2011-01-16,14,34,19,44,Meal_Preparation
1225,2011-01-16,19,44,19,57,Relax
1226,2011-01-16,19,57,20,6,Meal_Preparation
1227,2011-01-16,20,6,0,17,Relax
1228,2011-01-17,0,19,4,54,Sleeping
1229,2011-01-17,4,54,4,58,Bed_to_Toilet
1230,2011-01-17,4,58,8,5,Sleeping
1231,2011-01-17,8,5,8,19,Meal_Preparation
1232,2011-01-17,8,19,9,37,Relax
1233,2011-01-17,9,46,10,47,Meal_Preparation
1234,2011-01-17,11,27,12,11,Eating
1235,2011-01-17,12,39,12,39,Leave_Home
1236,2011-01-17,15,17,15,17,Enter_Home
1237,2011-01-17,15,25,15,45,Meal_Preparation
1238,2011-01-17,15,46,18,29,Relax
1239,2011-01-17,18,29,18,49,Meal_Preparation
1240,2011-01-17,18,49,18,54,Relax
1241,2011-01-17,18,55,18,56,Meal_Preparation
1242,2011-01-17,18,56,0,27,Relax
1243,2011-01-18,0,40,6,5,Sleeping
1244,2011-01-18,6,5,6,9,Bed_to_Toilet
1245,2011-01-18,6,11,8,39,Sleeping
1246,2011-01-18,8,44,8,58,Meal_Preparation
1247,2011-01-18,8,58,9,57,Relax
1248,2011-01-18,9,58,10,6,Meal_Preparation
1249,2011-01-18,10,8,10,15,Eating
1250,2011-01-18,11,8,11,13,Meal_Preparation
1251,2011-01-18,11,30,11,30,Leave_Home
1252,2011-01-18,14,32,14,32,Enter_Home
1253,2011-01-18,14,41,14,41,Leave_Home
1254,2011-01-18,15,8,15,8,Enter_Home
1255,2011-01-18,15,13,15,46,Meal_Preparation
1256,2011-01-18,15,48,16,5,Relax
1257,2011-01-18,16,38,16,46,Meal_Preparation
1258,2011-01-18,16,46,16,52,Relax
1259,2011-01-18,16,52,16,59,Meal_Preparation
1260,2011-01-18,17,1,17,12,Relax
1261,2011-01-18,17,12,17,19,Meal_Preparation
1262,2011-01-18,17,19,17,33,Relax
1263,2011-01-18,17,33,18,41,Meal_Preparation
1264,2011-01-18,18,41,18,47,Eating
1265,2011-01-18,19,36,23,45,Relax
1266,2011-01-19,0,3,4,25,Sleeping
1267,2011-01-19,4,25,4,27,Bed_to_Toilet
1268,2011-01-19,4,27,8,46,Sleeping
1269,2011-01-19,8,47,9,5,Meal_Preparation
1270,2011-01-19,9,5,9,58,Relax
1271,2011-01-19,10,9,10,19,Meal_Preparation
1272,2011-01-19,10,19,10,27,Eating
1273,2011-01-19,11,12,11,32,Relax
1274,2011-01-19,11,42,11,42,Leave_Home
1275,2011-01-19,14,35,14,35,Enter_Home
1276,2011-01-19,14,42,14,54,Meal_Preparation
1277,2011-01-19,14,55,17,47,Relax
1278,2011-01-19,18,0,18,0,Leave_Home
1279,2011-01-19,19,56,19,56,Enter_Home
1280,2011-01-19,19,57,20,8,Meal_Preparation
1281,2011-01-19,20,9,20,21,Relax
1282,2011-01-19,20,21,20,24,Meal_Preparation
1283,2011-01-19,20,24,23,36,Relax
1284,2011-01-20,1,16,1,26,Relax
1285,2011-01-20,1,30,7,1,Sleeping
1286,2011-01-20,7,5,7,15,Meal_Preparation
1287,2011-01-20,7,15,8,30,Relax
1288,2011-01-20,8,34,8,36,Eating
1289,2011-01-20,8,38,8,38,Leave_Home
1290,2011-01-20,10,20,10,20,Enter_Home
1291,2011-01-20,10,29,10,48,Meal_Preparation
1292,2011-01-20,10,48,10,54,Eating
1293,2011-01-20,10,54,11,3,Wash_Dishes
1294,2011-01-20,11,5,11,8,Work
1295,2011-01-20,11,29,11,29,Leave_Home
1296,2011-01-20,13,30,13,31,Enter_Home
1297,2011-01-20,13,31,13,46,Meal_Preparation
1298,2011-01-20,13,46,17,45,Relax
1299,2011-01-20,17,48,18,1,Meal_Preparation
1300,2011-01-20,18,1,18,20,Relax
1301,2011-01-20,18,20,18,23,Meal_Preparation
1302,2011-01-20,18,24,20,14,Relax
1303,2011-01-20,20,16,20,20,Meal_Preparation
1304,2011-01-20,20,20,20,51,Relax
1305,2011-01-20,20,52,20,54,Wash_Dishes
1306,2011-01-20,20,54,23,53,Relax
1307,2011-01-21,0,4,6,56,Sleeping
1308,2011-01-21,7,2,7,15,Meal_Preparation
1309,2011-01-21,7,15,7,42,Relax
1310,2011-01-21,8,36,8,39,Meal_Preparation
1311,2011-01-21,9,7,9,7,Leave_Home
1312,2011-01-21,10,15,10,15,Enter_Home
1313,2011-01-21,10,26,10,29,Meal_Preparation
1314,2011-01-21,10,55,10,55,Leave_Home
1315,2011-01-21,14,14,14,14,Enter_Home
1316,2011-01-21,14,16,14,32,Meal_Preparation
1317,2011-01-21,14,45,16,37,Work
1318,2011-01-21,16,54,17,8,Meal_Preparation
1319,2011-01-21,17,8,0,22,Relax
1320,2011-01-22,1,30,5,56,Sleeping
1321,2011-01-22,5,56,5,59,Bed_to_Toilet
1322,2011-01-22,5,59,7,47,Sleeping
1323,2011-01-22,7,48,8,4,Meal_Preparation
1324,2011-01-22,8,8,8,59,Relax
1325,2011-01-22,9,30,9,36,Meal_Preparation
1326,2011-01-22,9,36,9,40,Eating
1327,2011-01-22,10,21,10,21,Leave_Home
1328,2011-01-22,13,19,13,19,Enter_Home
1329,2011-01-22,13,37,14,36,Relax
1330,2011-01-22,14,36,14,39,Meal_Preparation
1331,2011-01-22,14,47,15,36,Relax
1332,2011-01-22,16,3,16,7,Meal_Preparation
1333,2011-01-22,16,8,16,30,Relax
1334,2011-01-22,16,31,16,35,Meal_Preparation
1335,2011-01-22,16,35,16,57,Relax
1336,2011-01-22,17,5,17,8,Meal_Preparation
1337,2011-01-22,17,8,17,20,Relax
1338,2011-01-22,17,21,17,23,Meal_Preparation
1339,2011-01-22,17,23,22,2,Relax
1340,2011-01-22,22,5,5,4,Sleeping
1341,2011-01-23,5,9,5,37,Meal_Preparation
1342,2011-01-23,5,37,5,54,Relax
1343,2011-01-23,5,54,5,55,Meal_Preparation
1344,2011-01-23,5,55,6,32,Relax
1345,2011-01-23,6,37,7,15,Housekeeping
1346,2011-01-23,8,13,8,15,Relax
1347,2011-01-23,8,39,8,39,Leave_Home
1348,2011-01-23,12,20,12,21,Enter_Home
1349,2011-01-23,12,31,12,50,Relax
1350,2011-01-23,12,50,13,1,Meal_Preparation
1351,2011-01-23,13,2,20,11,Relax
1352,2011-01-23,20,12,20,24,Meal_Preparation
1353,2011-01-23,20,25,20,33,Relax
1354,2011-01-23,20,43,20,46,Wash_Dishes
1355,2011-01-23,20,46,23,0,Relax
1356,2011-01-23,23,4,23,44,Work
1357,2011-01-23,23,56,7,55,Sleeping
1358,2011-01-24,8,6,8,19,Meal_Preparation
1359,2011-01-24,8,19,8,29,Relax
1360,2011-01-24,8,29,8,31,Meal_Preparation
1361,2011-01-24,8,31,10,14,Relax
1362,2011-01-24,10,15,10,18,Wash_Dishes
1363,2011-01-24,10,22,10,24,Meal_Preparation
1364,2011-01-24,10,24,10,28,Eating
1365,2011-01-24,11,43,11,43,Leave_Home
1366,2011-01-24,13,48,13,48,Enter_Home
1367,2011-01-24,13,53,13,56,Meal_Preparation
1368,2011-01-24,13,56,14,15,Relax
1369,2011-01-24,14,49,15,18,Work
1370,2011-01-24,15,18,15,18,Leave_Home
1371,2011-01-24,15,22,15,22,Enter_Home
1372,2011-01-24,15,26,16,15,Relax
1373,2011-01-24,16,25,16,27,Meal_Preparation
1374,2011-01-24,16,27,16,41,Relax
1375,2011-01-24,16,41,16,41,Meal_Preparation
1376,2011-01-24,16,41,16,48,Eating
1377,2011-01-24,16,48,16,51,Wash_Dishes
1378,2011-01-24,16,53,17,53,Relax
1379,2011-01-24,17,53,18,2,Meal_Preparation
1380,2011-01-24,18,3,18,15,Relax
1381,2011-01-24,18,16,18,17,Wash_Dishes
1382,2011-01-24,18,33,18,40,Meal_Preparation
1383,2011-01-24,18,40,2,16,Relax
1384,2011-01-25,2,31,7,50,Sleeping
1385,2011-01-25,8,2,8,16,Meal_Preparation
1386,2011-01-25,8,16,8,53,Relax
1387,2011-01-25,8,57,11,20,Meal_Preparation
1388,2011-01-25,11,29,12,18,Relax
1389,2011-01-25,12,19,12,42,Meal_Preparation
1390,2011-01-25,12,42,14,3,Relax
1391,2011-01-25,14,3,14,18,Meal_Preparation
1392,2011-01-25,14,18,14,21,Eating
1393,2011-01-25,14,33,16,52,Relax
1394,2011-01-25,16,52,17,15,Meal_Preparation
1395,2011-01-25,17,16,17,28,Relax
1396,2011-01-25,17,28,18,12,Meal_Preparation
1397,2011-01-25,18,12,18,39,Eating
1398,2011-01-25,18,46,19,6,Relax
1399,2011-01-25,19,6,19,43,Meal_Preparation
1400,2011-01-25,19,43,19,45,Eating
1401,2011-01-25,19,47,1,2,Relax
1402,2011-01-26,1,9,1,37,Relax
1403,2011-01-26,8,32,8,37,Meal_Preparation
1404,2011-01-26,8,38,8,43,Eating
1405,2011-01-26,8,44,9,32,Relax
1406,2011-01-26,10,3,10,21,Meal_Preparation
1407,2011-01-26,10,22,10,28,Eating
1408,2011-01-26,10,28,10,38,Relax
1409,2011-01-26,11,22,11,38,Meal_Preparation
1410,2011-01-26,11,40,11,40,Leave_Home
1411,2011-01-26,15,2,15,2,Enter_Home
1412,2011-01-26,15,22,16,34,Relax
1413,2011-01-26,17,8,18,48,Work
1414,2011-01-26,18,49,19,2,Meal_Preparation
1415,2011-01-26,19,3,0,53,Relax
1416,2011-01-27,1,10,6,12,Sleeping
1417,2011-01-27,6,15,6,30,Meal_Preparation
1418,2011-01-27,6,30,7,26,Relax
1419,2011-01-27,8,51,8,51,Leave_Home
1420,2011-01-27,11,21,11,21,Enter_Home
1421,2011-01-27,11,23,11,32,Meal_Preparation
1422,2011-01-27,11,42,11,42,Leave_Home
1423,2011-01-27,14,9,14,9,Enter_Home
1424,2011-01-27,14,11,14,15,Meal_Preparation
1425,2011-01-27,14,16,16,24,Relax
1426,2011-01-27,16,52,16,52,Leave_Home
1427,2011-01-27,17,48,17,48,Enter_Home
1428,2011-01-27,17,55,18,51,Relax
1429,2011-01-27,18,53,19,11,Meal_Preparation
1430,2011-01-27,19,11,22,18,Relax
1431,2011-01-27,22,39,7,20,Sleeping
1432,2011-01-28,7,27,7,50,Meal_Preparation
1433,2011-01-28,7,51,8,27,Relax
1434,2011-01-28,9,9,9,15,Meal_Preparation
1435,2011-01-28,9,36,9,36,Leave_Home
1436,2011-01-28,10,52,10,52,Enter_Home
1437,2011-01-28,11,7,11,21,Meal_Preparation
1438,2011-01-28,11,38,11,38,Leave_Home
1439,2011-01-28,13,29,13,29,Enter_Home
1440,2011-01-28,13,44,14,13,Relax
1441,2011-01-28,14,24,14,24,Leave_Home
1442,2011-01-28,15,17,15,17,Enter_Home
1443,2011-01-28,15,20,15,20,Leave_Home
1444,2011-01-28,15,23,15,23,Enter_Home
1445,2011-01-28,15,39,16,27,Meal_Preparation
1446,2011-01-28,16,35,16,53,Relax
1447,2011-01-28,17,13,17,55,Meal_Preparation
1448,2011-01-28,18,4,18,10,Relax
1449,2011-01-28,18,15,18,41,Meal_Preparation
1450,2011-01-28,18,41,19,25,Eating
1451,2011-01-28,19,25,20,2,Wash_Dishes
1452,2011-01-28,20,6,0,34,Relax
1453,2011-01-29,0,40,5,9,Sleeping
1454,2011-01-29,5,9,5,12,Bed_to_Toilet
1455,2011-01-29,5,12,8,28,Sleeping
1456,2011-01-29,8,36,8,49,Meal_Preparation
1457,2011-01-29,8,51,11,9,Relax
1458,2011-01-29,11,10,11,38,Meal_Preparation
1459,2011-01-29,12,20,12,25,Relax
1460,2011-01-29,12,25,12,29,Meal_Preparation
1461,2011-01-29,12,29,13,20,Relax
1462,2011-01-29,13,31,13,31,Leave_Home
1463,2011-01-29,15,45,15,46,Enter_Home
1464,2011-01-29,15,48,15,51,Meal_Preparation
1465,2011-01-29,15,52,16,10,Relax
1466,2011-01-29,16,23,16,37,Meal_Preparation
1467,2011-01-29,16,37,16,52,Relax
1468,2011-01-29,17,25,18,8,Work
1469,2011-01-29,18,22,18,22,Leave_Home
1470,2011-01-29,22,2,22,2,Enter_Home
1471,2011-01-29,22,4,22,10,Meal_Preparation
1472,2011-01-29,22,10,22,33,Relax
1473,2011-01-29,22,33,22,34,Meal_Preparation
1474,2011-01-29,22,34,23,51,Relax
1475,2011-01-30,0,1,6,2,Sleeping
1476,2011-01-30,6,7,6,24,Meal_Preparation
1477,2011-01-30,6,26,7,2,Relax
1478,2011-01-30,8,18,8,21,Meal_Preparation
1479,2011-01-30,8,22,8,22,Leave_Home
1480,2011-01-30,11,49,11,50,Enter_Home
1481,2011-01-30,12,6,15,23,Relax
1482,2011-01-30,15,23,15,27,Meal_Preparation
1483,2011-01-30,15,27,17,34,Relax
1484,2011-01-30,17,34,17,40,Meal_Preparation
1485,2011-01-30,17,41,19,1,Relax
1486,2011-01-30,19,1,19,6,Meal_Preparation
1487,2011-01-30,19,7,19,22,Relax
1488,2011-01-30,19,22,19,24,Meal_Preparation
1489,2011-01-30,19,24,20,4,Relax
1490,2011-01-30,20,11,20,15,Meal_Preparation
1491,2011-01-30,20,16,22,49,Relax
1492,2011-01-30,23,3,3,42,Sleeping
1493,2011-02-01,0,13,0,32,Eating
1494,2011-02-01,0,46,5,31,Sleeping
1495,2011-02-01,5,31,5,34,Bed_to_Toilet
1496,2011-02-01,5,34,6,5,Sleeping
1497,2011-02-01,6,8,6,23,Meal_Preparation
1498,2011-02-01,6,27,6,36,Relax
1499,2011-02-01,6,36,6,39,Meal_Preparation
1500,2011-02-01,6,39,6,49,Relax
1501,2011-02-01,8,47,8,47,Leave_Home
1502,2011-02-01,10,41,10,41,Enter_Home
1503,2011-02-01,11,3,11,14,Work
1504,2011-02-01,11,31,11,31,Leave_Home
1505,2011-02-01,13,30,13,30,Enter_Home
1506,2011-02-01,13,31,13,49,Meal_Preparation
1507,2011-02-01,13,49,14,49,Relax
1508,2011-02-01,14,53,14,53,Leave_Home
1509,2011-02-01,15,21,15,21,Enter_Home
1510,2011-02-01,15,52,16,2,Meal_Preparation
1511,2011-02-01,17,4,17,11,Relax
1512,2011-02-01,17,29,17,31,Meal_Preparation
1513,2011-02-01,17,31,17,43,Relax
1514,2011-02-01,17,48,17,50,Leave_Home
1515,2011-02-01,19,28,19,28,Enter_Home
1516,2011-02-01,19,41,21,49,Relax
1517,2011-02-01,21,55,3,27,Sleeping
1518,2011-02-02,3,28,3,32,Bed_to_Toilet
1519,2011-02-02,3,32,7,31,Sleeping
1520,2011-02-02,7,43,7,50,Meal_Preparation
1521,2011-02-02,7,50,7,54,Eating
1522,2011-02-02,7,57,8,0,Meal_Preparation
1523,2011-02-02,8,0,9,26,Relax
1524,2011-02-02,9,41,9,45,Meal_Preparation
1525,2011-02-02,10,1,10,5,Work
1526,2011-02-02,10,37,10,37,Leave_Home
1527,2011-02-02,14,31,14,31,Enter_Home
1528,2011-02-02,14,50,15,12,Relax
1529,2011-02-02,15,16,15,58,Eating
1530,2011-02-02,16,14,16,23,Relax
1531,2011-02-02,16,31,16,32,Work
1532,2011-02-02,16,45,17,32,Relax
1533,2011-02-02,17,33,17,33,Meal_Preparation
1534,2011-02-02,17,33,18,2,Relax
1535,2011-02-02,18,2,18,4,Meal_Preparation
1536,2011-02-02,18,4,18,10,Eating
1537,2011-02-02,18,12,19,42,Relax
1538,2011-02-02,19,42,19,45,Wash_Dishes
1539,2011-02-02,19,47,20,51,Relax
1540,2011-02-02,20,51,20,53,Wash_Dishes
1541,2011-02-02,20,54,23,54,Relax
1542,2011-02-03,0,20,6,37,Sleeping
1543,2011-02-03,6,45,7,6,Meal_Preparation
1544,2011-02-03,7,6,7,27,Relax
1545,2011-02-03,8,46,8,46,Leave_Home
1546,2011-02-03,12,33,12,33,Enter_Home
1547,2011-02-03,12,44,12,47,Work
1548,2011-02-03,12,52,12,52,Leave_Home
1549,2011-02-03,15,5,15,5,Enter_Home
1550,2011-02-03,15,12,15,40,Meal_Preparation
1551,2011-02-03,16,1,16,37,Relax
1552,2011-02-03,16,53,16,55,Meal_Preparation
1553,2011-02-03,16,55,17,1,Eating
1554,2011-02-03,17,7,17,44,Relax
1555,2011-02-03,17,57,18,5,Work
1556,2011-02-03,18,9,18,33,Meal_Preparation
1557,2011-02-03,18,34,19,42,Relax
1558,2011-02-03,19,42,19,45,Wash_Dishes
1559,2011-02-03,19,50,21,47,Relax
1560,2011-02-03,22,9,22,27,Work
1561,2011-02-03,22,29,0,29,Relax
1562,2011-02-04,0,33,4,9,Sleeping
1563,2011-02-04,4,9,4,12,Bed_to_Toilet
1564,2011-02-04,4,14,6,50,Sleeping
1565,2011-02-04,6,54,7,41,Meal_Preparation
1566,2011-02-04,7,43,9,0,Relax
1567,2011-02-04,9,22,9,31,Meal_Preparation
1568,2011-02-04,9,42,9,42,Leave_Home
1569,2011-02-04,12,2,12,2,Enter_Home
1570,2011-02-04,12,13,12,24,Relax
1571,2011-02-04,12,24,12,31,Meal_Preparation
1572,2011-02-04,12,32,12,40,Eating
1573,2011-02-04,12,51,12,56,Wash_Dishes
1574,2011-02-04,12,57,13,59,Relax
1575,2011-02-04,14,11,14,11,Leave_Home
1576,2011-02-04,15,40,15,40,Enter_Home
1577,2011-02-04,16,19,16,30,Meal_Preparation
1578,2011-02-04,16,31,16,46,Relax
1579,2011-02-04,16,46,16,50,Housekeeping
1580,2011-02-04,16,51,17,9,Relax
1581,2011-02-04,17,47,17,47,Leave_Home
1582,2011-02-04,17,54,17,54,Enter_Home
1583,2011-02-04,18,1,18,1,Leave_Home
1584,2011-02-04,19,32,19,32,Enter_Home
1585,2011-02-04,19,37,19,42,Meal_Preparation
1586,2011-02-04,19,45,22,16,Relax
1587,2011-02-04,22,32,6,1,Sleeping
1588,2011-02-05,6,10,6,27,Meal_Preparation
1589,2011-02-05,6,28,7,42,Relax
1590,2011-02-05,8,3,8,16,Meal_Preparation
1591,2011-02-05,9,10,9,10,Leave_Home
1592,2011-02-05,13,19,13,19,Enter_Home
1593,2011-02-05,14,5,16,54,Relax
1594,2011-02-05,17,13,17,39,Meal_Preparation
1595,2011-02-05,17,41,18,20,Relax
1596,2011-02-05,18,21,18,27,Meal_Preparation
1597,2011-02-05,18,27,1,59,Relax
1598,2011-02-06,2,7,6,2,Sleeping
1599,2011-02-06,6,8,6,25,Meal_Preparation
1600,2011-02-06,6,26,7,1,Relax
1601,2011-02-06,7,2,7,6,Meal_Preparation
1602,2011-02-06,8,18,8,18,Leave_Home
1603,2011-02-06,10,59,10,59,Enter_Home
1604,2011-02-06,11,2,16,47,Relax
1605,2011-02-06,16,53,17,1,Meal_Preparation
1606,2011-02-06,17,2,19,58,Relax
1607,2011-02-06,19,58,20,2,Meal_Preparation
1608,2011-02-06,20,8,23,16,Relax
1609,2011-02-06,23,42,5,35,Sleeping
1610,2011-02-07,5,35,5,38,Bed_to_Toilet
1611,2011-02-07,5,38,7,41,Sleeping
1612,2011-02-07,7,43,7,58,Meal_Preparation
1613,2011-02-07,7,59,8,54,Relax
1614,2011-02-07,9,43,9,47,Meal_Preparation
1615,2011-02-07,9,49,9,59,Eating
1616,2011-02-07,10,2,10,4,Work
1617,2011-02-07,11,46,11,46,Leave_Home
1618,2011-02-07,14,5,14,6,Enter_Home
1619,2011-02-07,14,6,14,11,Eating
1620,2011-02-07,14,12,14,31,Relax
1621,2011-02-07,14,34,15,18,Meal_Preparation
1622,2011-02-07,15,19,17,27,Relax
1623,2011-02-07,17,47,17,49,Work
1624,2011-02-07,17,56,18,19,Relax
1625,2011-02-07,18,23,18,32,Meal_Preparation
1626,2011-02-07,18,32,18,37,Relax
1627,2011-02-07,18,37,18,54,Meal_Preparation
1628,2011-02-07,18,54,19,41,Relax
1629,2011-02-07,19,41,19,44,Meal_Preparation
1630,2011-02-07,19,44,0,56,Relax
1631,2011-02-08,0,59,5,46,Sleeping
1632,2011-02-08,5,46,5,53,Bed_to_Toilet
1633,2011-02-08,5,53,6,55,Sleeping
1634,2011-02-08,6,57,7,15,Meal_Preparation
1635,2011-02-08,7,15,9,20,Relax
1636,2011-02-08,9,42,10,7,Meal_Preparation
1637,2011-02-08,10,7,10,42,Relax
1638,2011-02-08,10,53,11,12,Work
1639,2011-02-08,11,40,11,55,Meal_Preparation
1640,2011-02-08,12,14,12,15,Leave_Home
1641,2011-02-08,13,1,13,1,Enter_Home
1642,2011-02-08,13,9,13,33,Meal_Preparation
1643,2011-02-08,13,33,14,35,Relax
1644,2011-02-08,15,11,15,22,Meal_Preparation
1645,2011-02-08,15,31,18,46,Relax
1646,2011-02-08,18,47,18,59,Meal_Preparation
1647,2011-02-08,18,59,23,54,Relax
1648,2011-02-09,0,9,4,28,Sleeping
1649,2011-02-09,4,28,4,30,Bed_to_Toilet
1650,2011-02-09,4,30,7,10,Sleeping
1651,2011-02-09,7,14,7,30,Meal_Preparation
1652,2011-02-09,7,30,9,6,Relax
1653,2011-02-09,9,12,9,23,Meal_Preparation
1654,2011-02-09,9,24,9,29,Eating
1655,2011-02-09,9,30,10,34,Relax
1656,2011-02-09,11,14,11,19,Wash_Dishes
1657,2011-02-09,11,40,11,40,Leave_Home
1658,2011-02-09,14,40,14,40,Enter_Home
1659,2011-02-09,14,49,14,49,Leave_Home
1660,2011-02-09,15,26,15,26,Enter_Home
1661,2011-02-09,15,45,15,49,Work
1662,2011-02-09,16,8,17,9,Meal_Preparation
1663,2011-02-09,17,20,17,32,Relax
1664,2011-02-09,17,41,18,9,Meal_Preparation
1665,2011-02-09,18,9,18,30,Relax
1666,2011-02-09,18,31,18,35,Work
1667,2011-02-09,18,40,18,43,Meal_Preparation
1668,2011-02-09,18,43,23,47,Relax
1669,2011-02-09,23,48,6,1,Sleeping
1670,2011-02-11,0,28,5,46,Sleeping
1671,2011-02-11,5,55,6,9,Meal_Preparation
1672,2011-02-11,6,9,6,38,Relax
1673,2011-02-11,7,30,7,41,Eating
1674,2011-02-11,7,51,7,58,Meal_Preparation
1675,2011-02-11,8,0,8,5,Relax
1676,2011-02-11,8,7,8,7,Leave_Home
1677,2011-02-11,8,24,8,24,Enter_Home
1678,2011-02-11,8,30,8,39,Relax
1679,2011-02-11,9,12,9,12,Leave_Home
1680,2011-02-11,9,49,9,49,Enter_Home
1681,2011-02-11,9,49,10,2,Meal_Preparation
1682,2011-02-11,10,2,10,56,Relax
1683,2011-02-11,11,42,11,42,Leave_Home
1684,2011-02-11,14,1,14,1,Enter_Home
1685,2011-02-11,14,24,16,23,Relax
1686,2011-02-11,16,29,16,29,Leave_Home
1687,2011-02-11,17,5,17,5,Enter_Home
1688,2011-02-11,17,7,17,7,Leave_Home
1689,2011-02-11,18,40,18,40,Enter_Home
1690,2011-02-11,18,43,19,3,Relax
1691,2011-02-11,19,10,19,16,Meal_Preparation
1692,2011-02-11,19,16,0,2,Relax
1693,2011-02-12,0,7,4,33,Sleeping
1694,2011-02-12,4,33,4,37,Bed_to_Toilet
1695,2011-02-12,4,37,8,37,Sleeping
1696,2011-02-12,8,50,9,8,Meal_Preparation
1697,2011-02-12,9,8,9,23,Relax
1698,2011-02-12,9,24,9,32,Meal_Preparation
1699,2011-02-12,9,32,9,41,Relax
1700,2011-02-12,10,58,10,58,Leave_Home
1701,2011-02-12,13,50,13,50,Enter_Home
1702,2011-02-12,14,7,14,26,Meal_Preparation
1703,2011-02-12,15,6,18,45,Relax
1704,2011-02-12,18,45,18,55,Meal_Preparation
1705,2011-02-12,18,55,20,41,Relax
1706,2011-02-12,20,55,7,42,Sleeping
1707,2011-02-13,7,43,7,54,Sleeping
1708,2011-02-13,8,11,8,36,Meal_Preparation
1709,2011-02-13,8,36,11,4,Relax
1710,2011-02-13,11,25,11,40,Work
1711,2011-02-13,11,45,13,19,Relax
1712,2011-02-13,13,19,13,31,Meal_Preparation
1713,2011-02-13,13,31,14,59,Relax
1714,2011-02-13,17,3,17,24,Meal_Preparation
1715,2011-02-13,17,38,19,35,Relax
1716,2011-02-13,19,35,19,39,Meal_Preparation
1717,2011-02-13,19,39,0,14,Relax
1718,2011-02-14,0,16,4,47,Sleeping
1719,2011-02-14,4,47,4,50,Bed_to_Toilet
1720,2011-02-14,4,50,7,34,Sleeping
1721,2011-02-14,7,42,8,0,Meal_Preparation
1722,2011-02-14,8,1,8,53,Relax
1723,2011-02-14,9,2,9,21,Meal_Preparation
1724,2011-02-14,9,23,10,0,Eating
1725,2011-02-14,11,44,11,44,Leave_Home
1726,2011-02-14,13,40,13,40,Enter_Home
1727,2011-02-14,13,55,14,8,Meal_Preparation
1728,2011-02-14,14,9,14,43,Relax
1729,2011-02-14,16,10,16,20,Meal_Preparation
1730,2011-02-14,17,27,17,33,Relax
1731,2011-02-14,17,34,17,48,Meal_Preparation
1732,2011-02-14,17,48,23,18,Relax
1733,2011-02-15,0,16,5,5,Sleeping
1734,2011-02-15,5,5,5,7,Bed_to_Toilet
1735,2011-02-15,5,7,8,13,Sleeping
1736,2011-02-15,8,16,8,29,Meal_Preparation
1737,2011-02-15,8,29,9,44,Relax
1738,2011-02-15,10,3,10,10,Meal_Preparation
1739,2011-02-15,10,11,10,15,Eating
1740,2011-02-15,10,15,10,20,Wash_Dishes
1741,2011-02-15,10,54,11,43,Relax
1742,2011-02-15,13,33,13,40,Meal_Preparation
1743,2011-02-15,13,41,13,51,Relax
1744,2011-02-15,14,39,14,39,Leave_Home
1745,2011-02-15,15,12,15,12,Enter_Home
1746,2011-02-15,16,15,17,6,Relax
1747,2011-02-15,17,39,17,39,Leave_Home
1748,2011-02-15,20,4,20,4,Enter_Home
1749,2011-02-15,20,13,0,3,Relax
