,Date,start time,Activity,end time,duration
1542,2011-01-29,08:36:51.287794,Meal_Preparation,08:49:52.637768,0 days 00:03:22.943976000
1543,2011-01-29,08:51:38.517326,Relax,11:09:08.301282,0 days 00:25:10.314132000
1544,2011-01-29,11:10:39.566244,Meal_Preparation,11:38:54.499485,0 days 00:04:36.492537000
1545,2011-01-29,12:20:49.58618,Relax,12:25:44.770425,0 days 00:04:55.184245000
1546,2011-01-29,12:25:46.594297,Meal_Preparation,12:29:21.099343,0 days 00:02:37.987511000
1547,2011-01-29,12:29:38.519863,Relax,13:20:51.651217,0 days 00:23:16.189163000
1548,2011-01-29,13:31:06.824909,Leave_Home,13:31:11.329748,0 days 00:00:04.504839000
1549,2011-01-29,15:45:57.637133,Enter_Home,15:46:03.546304,0 days 00:00:05.909171000
1550,2011-01-29,15:48:40.468763,Meal_Preparation,15:51:22.514212,0 days 00:02:42.045449000
1551,2011-01-29,15:52:10.618034,Relax,16:10:04.633647,0 days 00:17:54.015613000
1552,2011-01-29,16:23:34.609625,Meal_Preparation,16:37:35.414955,0 days 00:03:30.345227000
1553,2011-01-29,16:37:40.368348,Relax,16:52:36.709451,0 days 00:14:56.341103000
1554,2011-01-29,17:25:09.559135,Work,18:08:26.01305,0 days 00:43:16.453915000
1555,2011-01-29,18:22:22.928846,Leave_Home,18:22:27.849952,0 days 00:00:04.921106000
1556,2011-01-29,22:02:24.850308,Enter_Home,22:02:36.311132,0 days 00:00:11.460824000
1557,2011-01-29,22:04:31.080232,Meal_Preparation,22:10:02.8055,0 days 00:02:32.168734000
1558,2011-01-29,22:10:08.316702,Relax,22:33:36.262567,0 days 00:23:27.945865000
1559,2011-01-29,22:33:39.003439,Meal_Preparation,22:34:23.751842,0 days 00:00:44.748403000
1560,2011-01-29,22:34:40.777343,Relax,23:51:58.099403,0 days 00:09:45.027053000
1561,2011-01-30,00:01:29.091125,Sleeping,06:02:05.829946,0 days 06:00:36.738821000
1562,2011-01-30,06:07:21.431764,Meal_Preparation,06:24:45.820764,0 days 00:17:24.389000000
1563,2011-01-30,06:26:46.058896,Relax,07:02:26.501853,0 days 00:12:55.389072000
1564,2011-01-30,08:18:25.808942,Meal_Preparation,08:21:01.84901,0 days 00:02:36.040068000
1565,2011-01-30,08:22:45.548952,Leave_Home,08:22:49.790215,0 days 00:00:04.241263000
1566,2011-01-30,11:49:58.852386,Enter_Home,11:50:03.194537,0 days 00:00:04.342151000
1567,2011-01-30,12:06:25.931994,Relax,15:23:21.530162,0 days 00:42:51.028047000
1568,2011-01-30,15:23:40.006338,Meal_Preparation,15:27:24.980585,0 days 00:03:44.974247000
1569,2011-01-30,15:27:57.070913,Relax,17:34:53.355818,0 days 00:13:36.465064000
1570,2011-01-30,17:34:53.733091,Meal_Preparation,17:40:51.055272,0 days 00:05:57.322181000
1571,2011-01-30,17:41:05.307856,Relax,19:01:31.843559,0 days 00:30:35.361444000
1572,2011-01-30,19:01:35.857013,Meal_Preparation,19:06:58.679065,0 days 00:05:22.822052000
1573,2011-01-30,19:07:04.858713,Relax,19:22:47.226535,0 days 00:15:42.367822000
1574,2011-01-30,19:22:53.257698,Meal_Preparation,19:24:12.207487,0 days 00:01:18.949789000
1575,2011-01-30,19:24:19.750169,Relax,20:04:00.95241,0 days 00:39:41.202241000
1576,2011-01-30,20:11:21.565166,Meal_Preparation,20:15:19.468314,0 days 00:03:57.903148000
1577,2011-01-30,20:16:05.141754,Relax,22:49:18.708701,0 days 00:10:25.197293000
1578,2011-01-30,23:03:51.215834,Sleeping,03:42:07.050653,0 days 04:38:15.834819000
1579,2011-02-01,00:13:21.179864,Eating,00:32:35.151843,0 days 00:19:13.971979000
1580,2011-02-01,00:46:56.516398,Sleeping,05:31:17.936367,0 days 04:44:21.419969000
1581,2011-02-01,05:31:29.084399,Bed_to_Toilet,05:34:16.36111,0 days 00:02:47.276711000
1582,2011-02-01,05:34:24.419496,Sleeping,06:05:03.342182,0 days 00:30:38.922686000
1583,2011-02-01,06:08:39.284644,Meal_Preparation,06:23:32.720675,0 days 00:14:53.436031000
1584,2011-02-01,06:27:43.758323,Relax,06:36:27.078131,0 days 00:08:43.319808000
1585,2011-02-01,06:36:31.840402,Meal_Preparation,06:39:48.671797,0 days 00:03:16.831395000
1586,2011-02-01,06:39:54.195008,Relax,06:49:32.262157,0 days 00:09:38.067149000
1587,2011-02-01,08:47:52.45337,Leave_Home,08:47:56.677219,0 days 00:00:04.223849000
1588,2011-02-01,10:41:39.931937,Enter_Home,10:41:44.266814,0 days 00:00:04.334877000
1589,2011-02-01,11:03:48.95226,Work,11:14:43.013024,0 days 00:01:44.895875000
1590,2011-02-01,11:31:07.138941,Leave_Home,11:31:12.040648,0 days 00:00:04.901707000
1591,2011-02-01,13:30:06.3774,Enter_Home,13:30:11.032094,0 days 00:00:04.654694000
1592,2011-02-01,13:31:06.660954,Meal_Preparation,13:49:44.302338,0 days 00:02:47.753240000
1593,2011-02-01,13:49:45.868494,Relax,14:49:21.845736,0 days 00:59:35.977242000
1594,2011-02-01,14:53:49.353543,Leave_Home,14:53:53.546391,0 days 00:00:04.192848000
1595,2011-02-01,15:21:06.186243,Enter_Home,15:21:48.686169,0 days 00:00:42.499926000
1596,2011-02-01,15:52:07.469589,Meal_Preparation,16:02:43.551024,0 days 00:04:32.761001000
1597,2011-02-01,17:04:14.142023,Relax,17:11:18.089138,0 days 00:07:03.947115000
1598,2011-02-01,17:29:03.834402,Meal_Preparation,17:31:05.153812,0 days 00:02:01.319410000
1599,2011-02-01,17:31:15.156869,Relax,17:43:03.630235,0 days 00:11:48.473366000
1600,2011-02-01,17:48:24.736999,Leave_Home,17:50:07.390679,0 days 00:01:42.653680000
1601,2011-02-01,19:28:34.711381,Enter_Home,19:28:39.589413,0 days 00:00:04.878032000
1602,2011-02-01,19:41:35.35857,Relax,21:49:22.016189,0 days 00:21:09.738139000
1603,2011-02-01,21:55:47.883857,Sleeping,03:27:32.977852,0 days 05:31:45.093995000
1604,2011-02-02,03:28:23.426337,Bed_to_Toilet,03:32:42.365794,0 days 00:04:18.939457000
1605,2011-02-02,03:32:51.808974,Sleeping,07:31:22.105957,0 days 03:58:30.296983000
1606,2011-02-02,07:43:53.879773,Meal_Preparation,07:50:52.59839,0 days 00:06:58.718617000
1607,2011-02-02,07:50:55.278016,Eating,07:54:39.906975,0 days 00:03:44.628959000
1608,2011-02-02,07:57:36.675639,Meal_Preparation,08:00:28.094569,0 days 00:02:51.418930000
1609,2011-02-02,08:00:38.973467,Relax,09:26:52.337312,0 days 00:14:38.218955000
1610,2011-02-02,09:41:15.062186,Meal_Preparation,09:45:26.818941,0 days 00:04:11.756755000
1611,2011-02-02,10:01:48.200398,Work,10:05:36.568228,0 days 00:01:01.031336000
1612,2011-02-02,10:37:12.258943,Leave_Home,10:37:16.612288,0 days 00:00:04.353345000
1613,2011-02-02,14:31:49.142353,Enter_Home,14:31:52.839287,0 days 00:00:03.696934000
1614,2011-02-02,14:50:02.869117,Relax,15:12:32.080831,0 days 00:22:29.211714000
1615,2011-02-02,15:16:40.713721,Eating,15:58:49.546604,0 days 00:42:08.832883000
1616,2011-02-02,16:14:08.903823,Relax,16:23:20.904643,0 days 00:09:12.000820000
1617,2011-02-02,16:31:01.485803,Work,16:32:46.075339,0 days 00:01:44.589536000
1618,2011-02-02,16:45:17.405826,Relax,17:32:42.576248,0 days 00:47:25.170422000
1619,2011-02-02,17:33:13.231199,Meal_Preparation,17:33:43.984954,0 days 00:00:30.753755000
1620,2011-02-02,17:33:46.639026,Relax,18:02:50.120854,0 days 00:29:03.481828000
1621,2011-02-02,18:02:55.639338,Meal_Preparation,18:04:48.170815,0 days 00:01:52.531477000
1622,2011-02-02,18:04:59.80264,Eating,18:10:42.216601,0 days 00:05:42.413961000
1623,2011-02-02,18:12:17.101741,Relax,19:42:22.218501,0 days 00:18:57.791011000
1624,2011-02-02,19:42:31.67103,Wash_Dishes,19:45:41.280289,0 days 00:03:09.609259000
1625,2011-02-02,19:47:02.150731,Relax,20:51:28.732206,0 days 00:43:26.697239000
1626,2011-02-02,20:51:50.048513,Wash_Dishes,20:53:45.828581,0 days 00:01:55.780068000
1627,2011-02-02,20:54:16.479499,Relax,23:54:52.869023,0 days 00:09:25.903853000
1628,2011-02-03,00:20:31.616094,Sleeping,06:37:25.286627,0 days 06:16:53.670533000
1629,2011-02-03,06:45:53.598458,Meal_Preparation,07:06:13.731197,0 days 00:20:20.132739000
1630,2011-02-03,07:06:55.552409,Relax,07:27:16.318844,0 days 00:20:20.766435000
1631,2011-02-03,08:46:15.335355,Leave_Home,08:46:20.183076,0 days 00:00:04.847721000
1632,2011-02-03,12:33:39.60261,Enter_Home,12:33:43.579586,0 days 00:00:03.976976000
1633,2011-02-03,12:44:35.758455,Work,12:47:28.965542,0 days 00:02:53.207087000
1634,2011-02-03,12:52:25.038895,Leave_Home,12:52:29.640834,0 days 00:00:04.601939000
1635,2011-02-03,15:05:29.40247,Enter_Home,15:05:34.401656,0 days 00:00:04.999186000
1636,2011-02-03,15:12:58.964111,Meal_Preparation,15:40:45.279161,0 days 00:16:31.843218000
1637,2011-02-03,16:01:43.449139,Relax,16:37:55.606741,0 days 00:06:31.110238000
1638,2011-02-03,16:53:28.599895,Meal_Preparation,16:55:37.761653,0 days 00:02:09.161758000
1639,2011-02-03,16:55:55.42787,Eating,17:01:55.871926,0 days 00:06:00.444056000
1640,2011-02-03,17:07:59.142736,Relax,17:44:44.154367,0 days 00:04:07.197560000
1641,2011-02-03,17:57:36.892127,Work,18:05:44.139413,0 days 00:08:07.247286000
1642,2011-02-03,18:09:54.132925,Meal_Preparation,18:33:30.561252,0 days 00:23:36.428327000
1643,2011-02-03,18:34:23.733007,Relax,19:42:25.921262,0 days 01:08:02.188255000
1644,2011-02-03,19:42:47.530798,Wash_Dishes,19:45:56.490575,0 days 00:03:08.959777000
1645,2011-02-03,19:50:29.32102,Relax,21:47:05.181543,0 days 01:56:35.860523000
1646,2011-02-03,22:09:42.523534,Work,22:27:59.950479,0 days 00:18:17.426945000
1647,2011-02-03,22:29:23.452376,Relax,00:29:49.450744,0 days 01:04:03.521528000
1648,2011-02-04,00:33:13.811667,Sleeping,04:09:07.688115,0 days 03:35:53.876448000
1649,2011-02-04,04:09:11.894624,Bed_to_Toilet,04:12:32.611218,0 days 00:03:20.716594000
1650,2011-02-04,04:14:21.531935,Sleeping,06:50:52.205988,0 days 02:36:30.674053000
1651,2011-02-04,06:54:27.622604,Meal_Preparation,07:41:46.056094,0 days 00:08:14.916665000
1652,2011-02-04,07:43:13.722534,Relax,09:00:31.083445,0 days 00:07:42.445881000
1653,2011-02-04,09:22:34.49567,Meal_Preparation,09:31:16.955711,0 days 00:08:42.460041000
1654,2011-02-04,09:42:46.841797,Leave_Home,09:42:51.522103,0 days 00:00:04.680306000
1655,2011-02-04,12:02:52.086799,Enter_Home,12:02:55.62012,0 days 00:00:03.533321000
1656,2011-02-04,12:13:09.09352,Relax,12:24:09.917001,0 days 00:11:00.823481000
1657,2011-02-04,12:24:17.109681,Meal_Preparation,12:31:34.184565,0 days 00:03:53.148908000
1658,2011-02-04,12:32:07.300212,Eating,12:40:05.152209,0 days 00:07:57.851997000
1659,2011-02-04,12:51:04.54216,Wash_Dishes,12:56:33.080205,0 days 00:05:28.538045000
1660,2011-02-04,12:57:35.830113,Relax,13:59:36.995196,0 days 01:02:01.165083000
1661,2011-02-04,14:11:19.27351,Leave_Home,14:11:23.907605,0 days 00:00:04.634095000
1662,2011-02-04,15:40:22.090477,Enter_Home,15:40:25.739203,0 days 00:00:03.648726000
1663,2011-02-04,16:19:29.640148,Meal_Preparation,16:30:15.116157,0 days 00:10:45.476009000
1664,2011-02-04,16:31:16.03478,Relax,16:46:32.591295,0 days 00:15:16.556515000
1665,2011-02-04,16:46:40.409928,Housekeeping,16:50:15.571821,0 days 00:03:35.161893000
1666,2011-02-04,16:51:46.258679,Relax,17:09:57.41896,0 days 00:18:11.160281000
1667,2011-02-04,17:47:34.126722,Leave_Home,17:47:40.935263,0 days 00:00:06.808541000
1668,2011-02-04,17:54:12.61338,Enter_Home,17:54:16.592308,0 days 00:00:03.978928000
1669,2011-02-04,18:01:02.588395,Leave_Home,18:01:08.886166,0 days 00:00:06.297771000
1670,2011-02-04,19:32:47.233173,Enter_Home,19:32:54.889701,0 days 00:00:07.656528000
1671,2011-02-04,19:37:55.3193,Meal_Preparation,19:42:49.706026,0 days 00:04:54.386726000
1672,2011-02-04,19:45:05.501643,Relax,22:16:07.209851,0 days 00:11:12.858421000
1673,2011-02-04,22:32:13.047016,Sleeping,06:01:59.264353,0 days 07:29:46.217337000
1674,2011-02-05,06:10:29.076881,Meal_Preparation,06:27:31.069657,0 days 00:17:01.992776000
1675,2011-02-05,06:28:04.26438,Relax,07:42:24.139642,0 days 00:27:57.453112000
1676,2011-02-05,08:03:18.511118,Meal_Preparation,08:16:36.826544,0 days 00:13:18.315426000
1677,2011-02-05,09:10:10.501378,Leave_Home,09:10:14.9197,0 days 00:00:04.418322000
1678,2011-02-05,13:19:15.899383,Enter_Home,13:19:20.909477,0 days 00:00:05.010094000
1679,2011-02-05,14:05:13.465743,Relax,16:54:20.822701,0 days 00:15:54.246285000
1680,2011-02-05,17:13:35.400418,Meal_Preparation,17:39:12.248513,0 days 00:25:36.848095000
1681,2011-02-05,17:41:44.401866,Relax,18:20:51.021925,0 days 00:05:28.487572000
1682,2011-02-05,18:21:53.927398,Meal_Preparation,18:27:39.809403,0 days 00:04:08.410990000
1683,2011-02-05,18:27:47.668787,Relax,01:59:24.305264,0 days 00:14:34.143465000
1684,2011-02-06,02:07:04.18057,Sleeping,06:02:01.057024,0 days 03:54:56.876454000
1685,2011-02-06,06:08:43.95641,Meal_Preparation,06:25:58.744781,0 days 00:07:32.891162000
1686,2011-02-06,06:26:54.43866,Relax,07:01:51.170302,0 days 00:34:56.731642000
1687,2011-02-06,07:02:10.088848,Meal_Preparation,07:06:34.727959,0 days 00:04:24.639111000
1688,2011-02-06,08:18:23.03046,Leave_Home,08:18:26.536012,0 days 00:00:03.505552000
1689,2011-02-06,10:59:00.420969,Enter_Home,10:59:03.935058,0 days 00:00:03.514089000
1690,2011-02-06,11:02:45.748874,Relax,16:47:41.300295,0 days 00:08:16.014061000
1691,2011-02-06,16:53:36.34898,Meal_Preparation,17:01:52.734737,0 days 00:08:16.385757000
1692,2011-02-06,17:02:58.133945,Relax,19:58:20.272375,0 days 00:14:50.138417000
1693,2011-02-06,19:58:57.981044,Meal_Preparation,20:02:36.591398,0 days 00:03:38.610354000
1694,2011-02-06,20:08:44.518209,Relax,23:16:50.256854,0 days 00:02:43.367552000
1695,2011-02-06,23:42:38.481331,Sleeping,05:35:47.049113,0 days 05:53:08.567782000
1696,2011-02-07,05:35:53.258784,Bed_to_Toilet,05:38:12.431531,0 days 00:02:19.172747000
1697,2011-02-07,05:38:14.629591,Sleeping,07:41:06.329755,0 days 02:02:51.700164000
1698,2011-02-07,07:43:24.154803,Meal_Preparation,07:58:53.003993,0 days 00:15:28.849190000
1699,2011-02-07,07:59:10.422645,Relax,08:54:57.664275,0 days 00:24:15.847134000
1700,2011-02-07,09:43:34.122651,Meal_Preparation,09:47:46.860774,0 days 00:04:12.738123000
1701,2011-02-07,09:49:45.323999,Eating,09:59:27.221187,0 days 00:03:43.232021000
1702,2011-02-07,10:02:09.681736,Work,10:04:05.212739,0 days 00:01:55.531003000
1703,2011-02-07,11:46:44.454218,Leave_Home,11:46:48.476615,0 days 00:00:04.022397000
1704,2011-02-07,14:05:56.347313,Enter_Home,14:06:02.634961,0 days 00:00:06.287648000
1705,2011-02-07,14:06:05.117293,Eating,14:11:23.948879,0 days 00:05:18.831586000
1706,2011-02-07,14:12:11.557506,Relax,14:31:58.428294,0 days 00:19:46.870788000
1707,2011-02-07,14:34:04.498885,Meal_Preparation,15:18:19.569175,0 days 00:04:32.622941000
1708,2011-02-07,15:19:18.376175,Relax,17:27:09.77211,0 days 01:16:22.665464000
1709,2011-02-07,17:47:11.856521,Work,17:49:12.64131,0 days 00:02:00.784789000
1710,2011-02-07,17:56:05.955412,Relax,18:19:10.96752,0 days 00:23:05.012108000
1711,2011-02-07,18:23:07.782102,Meal_Preparation,18:32:14.319701,0 days 00:09:06.537599000
1712,2011-02-07,18:32:22.332646,Relax,18:37:36.178659,0 days 00:05:13.846013000
1713,2011-02-07,18:37:38.229765,Meal_Preparation,18:54:10.084184,0 days 00:16:31.854419000
1714,2011-02-07,18:54:34.347968,Relax,19:41:37.162495,0 days 00:13:34.403889000
1715,2011-02-07,19:41:40.018974,Meal_Preparation,19:44:08.099652,0 days 00:02:28.080678000
1716,2011-02-07,19:44:10.705099,Relax,00:56:37.167509,0 days 00:08:29.933133000
1717,2011-02-08,00:59:42.250777,Sleeping,05:46:43.639322,0 days 04:47:01.388545000
1718,2011-02-08,05:46:50.932014,Bed_to_Toilet,05:53:06.683796,0 days 00:06:15.751782000
1719,2011-02-08,05:53:38.194888,Sleeping,06:55:27.959858,0 days 01:01:49.764970000
1720,2011-02-08,06:57:55.979919,Meal_Preparation,07:15:02.417223,0 days 00:10:08.864618000
1721,2011-02-08,07:15:16.029663,Relax,09:20:16.788319,0 days 00:12:25.189786000
1722,2011-02-08,09:42:07.571868,Meal_Preparation,10:07:05.009391,0 days 00:03:40.911015000
1723,2011-02-08,10:07:11.8532,Relax,10:42:02.733284,0 days 00:34:50.880084000
1724,2011-02-08,10:53:47.556975,Work,11:12:56.744844,0 days 00:19:09.187869000
1725,2011-02-08,11:40:46.107581,Meal_Preparation,11:55:24.57701,0 days 00:14:38.469429000
1726,2011-02-08,12:14:55.073105,Leave_Home,12:15:10.7541,0 days 00:00:15.680995000
1727,2011-02-08,13:01:12.215348,Enter_Home,13:01:16.351117,0 days 00:00:04.135769000
1728,2011-02-08,13:09:30.602565,Meal_Preparation,13:33:04.543455,0 days 00:23:33.940890000
1729,2011-02-08,13:33:11.01028,Relax,14:35:50.152912,0 days 01:02:39.142632000
1730,2011-02-08,15:11:12.003613,Meal_Preparation,15:22:18.301778,0 days 00:11:06.298165000
1731,2011-02-08,15:31:01.813541,Relax,18:46:53.211887,0 days 00:50:33.433164000
1732,2011-02-08,18:47:17.705764,Meal_Preparation,18:59:13.160759,0 days 00:11:55.454995000
1733,2011-02-08,18:59:18.548556,Relax,23:54:26.988957,0 days 00:29:51.938874000
1734,2011-02-09,00:09:39.781116,Sleeping,04:28:19.54617,0 days 04:18:39.765054000
1735,2011-02-09,04:28:23.310502,Bed_to_Toilet,04:30:09.601723,0 days 00:01:46.291221000
1736,2011-02-09,04:30:37.768938,Sleeping,07:10:03.840761,0 days 02:39:26.071823000
1737,2011-02-09,07:14:50.295356,Meal_Preparation,07:30:43.328061,0 days 00:09:50.423698000
1738,2011-02-09,07:30:52.542192,Relax,09:06:27.360934,0 days 00:12:53.347240000
1739,2011-02-09,09:12:06.501457,Meal_Preparation,09:23:39.687951,0 days 00:04:29.260499000
1740,2011-02-09,09:24:27.605745,Eating,09:29:12.788254,0 days 00:04:45.182509000
1741,2011-02-09,09:30:08.699909,Relax,10:34:56.385168,0 days 00:21:49.412551000
1742,2011-02-09,11:14:13.817013,Wash_Dishes,11:19:02.861261,0 days 00:04:49.044248000
1743,2011-02-09,11:40:44.876821,Leave_Home,11:40:50.289763,0 days 00:00:05.412942000
1744,2011-02-09,14:40:51.081033,Enter_Home,14:40:56.069854,0 days 00:00:04.988821000
1745,2011-02-09,14:49:54.44713,Leave_Home,14:49:56.424463,0 days 00:00:01.977333000
1746,2011-02-09,15:26:19.848753,Enter_Home,15:26:24.125426,0 days 00:00:04.276673000
1747,2011-02-09,15:45:44.834245,Work,15:49:48.860317,0 days 00:04:04.026072000
1748,2011-02-09,16:08:54.602223,Meal_Preparation,17:09:32.753714,0 days 00:04:26.682883000
1749,2011-02-09,17:20:34.330874,Relax,17:32:25.450562,0 days 00:11:51.119688000
1750,2011-02-09,17:41:00.40557,Meal_Preparation,18:09:15.725888,0 days 00:12:38.227726000
1751,2011-02-09,18:09:22.41286,Relax,18:30:58.851744,0 days 00:07:09.714176000
1752,2011-02-09,18:31:35.765041,Work,18:35:16.289381,0 days 00:03:40.524340000
1753,2011-02-09,18:40:08.825076,Meal_Preparation,18:43:53.221158,0 days 00:03:44.396082000
1754,2011-02-09,18:43:58.760372,Relax,23:47:17.258439,0 days 00:20:30.497851000
1755,2011-02-09,23:48:55.686246,Sleeping,06:01:56.08875,0 days 06:13:00.402504000
1756,2011-02-11,00:28:28.342113,Sleeping,05:46:16.058489,0 days 05:17:47.716376000
1757,2011-02-11,05:55:37.60437,Meal_Preparation,06:09:28.843131,0 days 00:03:16.317705000
1758,2011-02-11,06:09:54.238859,Relax,06:38:56.188759,0 days 00:14:18.613893000
1759,2011-02-11,07:30:23.55197,Eating,07:41:51.078843,0 days 00:11:27.526873000
1760,2011-02-11,07:51:16.635783,Meal_Preparation,07:58:42.605769,0 days 00:07:25.969986000
1761,2011-02-11,08:00:04.335029,Relax,08:05:25.615877,0 days 00:05:21.280848000
1762,2011-02-11,08:07:33.268027,Leave_Home,08:07:47.333954,0 days 00:00:14.065927000
1763,2011-02-11,08:24:11.323543,Enter_Home,08:24:15.079579,0 days 00:00:03.756036000
1764,2011-02-11,08:30:59.832088,Relax,08:39:09.413349,0 days 00:08:09.581261000
1765,2011-02-11,09:12:28.801902,Leave_Home,09:12:33.588718,0 days 00:00:04.786816000
1766,2011-02-11,09:49:15.011021,Enter_Home,09:49:19.218663,0 days 00:00:04.207642000
1767,2011-02-11,09:49:45.20255,Meal_Preparation,10:02:15.373725,0 days 00:10:06.222875000
1768,2011-02-11,10:02:27.379768,Relax,10:56:27.038502,0 days 00:53:59.658734000
1769,2011-02-11,11:42:22.464737,Leave_Home,11:42:26.990378,0 days 00:00:04.525641000
1770,2011-02-11,14:01:39.260995,Enter_Home,14:01:42.755954,0 days 00:00:03.494959000
1771,2011-02-11,14:24:49.641871,Relax,16:23:39.820141,0 days 00:08:57.159264000
1772,2011-02-11,16:29:33.325828,Leave_Home,16:29:37.440807,0 days 00:00:04.114979000
1773,2011-02-11,17:05:18.120666,Enter_Home,17:05:22.307151,0 days 00:00:04.186485000
1774,2011-02-11,17:07:05.568228,Leave_Home,17:07:08.860573,0 days 00:00:03.292345000
1775,2011-02-11,18:40:35.183699,Enter_Home,18:40:38.911736,0 days 00:00:03.728037000
1776,2011-02-11,18:43:43.863723,Relax,19:03:34.3636,0 days 00:19:50.499877000
1777,2011-02-11,19:10:41.956739,Meal_Preparation,19:16:33.049107,0 days 00:05:51.092368000
1778,2011-02-11,19:16:35.826808,Relax,00:02:23.416326,0 days 00:23:38.987307000
1779,2011-02-12,00:07:14.591801,Sleeping,04:33:26.812174,0 days 04:26:12.220373000
1780,2011-02-12,04:33:33.984986,Bed_to_Toilet,04:37:23.682103,0 days 00:03:49.697117000
1781,2011-02-12,04:37:30.095093,Sleeping,08:37:24.658597,0 days 03:59:54.563504000
1782,2011-02-12,08:50:34.665084,Meal_Preparation,09:08:27.631232,0 days 00:17:52.966148000
1783,2011-02-12,09:08:41.800392,Relax,09:23:28.680123,0 days 00:14:46.879731000
1784,2011-02-12,09:24:00.48045,Meal_Preparation,09:32:01.255449,0 days 00:02:36.660083000
1785,2011-02-12,09:32:03.591827,Relax,09:41:28.492663,0 days 00:09:24.900836000
1786,2011-02-12,10:58:05.981184,Leave_Home,10:58:10.63129,0 days 00:00:04.650106000
1787,2011-02-12,13:50:26.813531,Enter_Home,13:50:32.228825,0 days 00:00:05.415294000
1788,2011-02-12,14:07:44.542044,Meal_Preparation,14:26:36.319046,0 days 00:18:51.777002000
1789,2011-02-12,15:06:35.72636,Relax,18:45:44.353642,0 days 00:20:35.537379000
1790,2011-02-12,18:45:51.529772,Meal_Preparation,18:55:44.669263,0 days 00:09:53.139491000
1791,2011-02-12,18:55:47.910856,Relax,20:41:58.111555,0 days 00:09:40.116092000
1792,2011-02-12,20:55:54.883424,Sleeping,07:42:18.700334,0 days 10:46:23.816910000
1793,2011-02-13,07:43:42.388935,Sleeping,07:54:24.05948,0 days 00:10:41.670545000
1794,2011-02-13,08:11:58.354337,Meal_Preparation,08:36:18.255156,0 days 00:19:05.157067000
1795,2011-02-13,08:36:26.209747,Relax,11:04:23.32159,0 days 00:29:27.209840000
1796,2011-02-13,11:25:57.671127,Work,11:40:09.643924,0 days 00:14:11.972797000
1797,2011-02-13,11:45:49.570979,Relax,13:19:21.451943,0 days 00:17:18.637527000
1798,2011-02-13,13:19:35.150567,Meal_Preparation,13:31:32.008484,0 days 00:06:16.395709000
1799,2011-02-13,13:31:36.411296,Relax,14:59:55.459793,0 days 00:11:27.380987000
1800,2011-02-13,17:03:42.723193,Meal_Preparation,17:24:09.331681,0 days 00:20:26.608488000
1801,2011-02-13,17:38:00.310306,Relax,19:35:21.745743,0 days 00:24:38.581319000
1802,2011-02-13,19:35:24.938264,Meal_Preparation,19:39:03.561552,0 days 00:03:38.623288000
1803,2011-02-13,19:39:15.570294,Relax,00:14:07.063718,0 days 00:48:42.250626000
1804,2011-02-14,00:16:35.530367,Sleeping,04:47:46.732815,0 days 04:31:11.202448000
1805,2011-02-14,04:47:57.21561,Bed_to_Toilet,04:50:16.311895,0 days 00:02:19.096285000
1806,2011-02-14,04:50:32.660285,Sleeping,07:34:07.665269,0 days 02:43:35.004984000
1807,2011-02-14,07:42:29.473702,Meal_Preparation,08:00:55.772012,0 days 00:18:26.298310000
1808,2011-02-14,08:01:11.00338,Relax,08:53:45.413363,0 days 00:11:34.843612000
1809,2011-02-14,09:02:01.681382,Meal_Preparation,09:21:22.972813,0 days 00:19:21.291431000
1810,2011-02-14,09:23:35.244563,Eating,10:00:37.530398,0 days 00:37:02.285835000
1811,2011-02-14,11:44:23.409349,Leave_Home,11:44:28.078858,0 days 00:00:04.669509000
1812,2011-02-14,13:40:35.209311,Enter_Home,13:40:40.118944,0 days 00:00:04.909633000
1813,2011-02-14,13:55:08.70442,Meal_Preparation,14:08:13.267429,0 days 00:06:18.324168000
1814,2011-02-14,14:09:32.518211,Relax,14:43:52.649011,0 days 00:04:24.892099000
1815,2011-02-14,16:10:32.855132,Meal_Preparation,16:20:55.929494,0 days 00:10:23.074362000
1816,2011-02-14,17:27:37.516524,Relax,17:33:53.887852,0 days 00:06:16.371328000
1817,2011-02-14,17:34:44.530568,Meal_Preparation,17:48:25.874329,0 days 00:10:29.551708000
1818,2011-02-14,17:48:45.480431,Relax,23:18:00.129317,0 days 00:28:11.511054000
1819,2011-02-15,00:16:37.382383,Sleeping,05:05:20.82758,0 days 04:48:43.445197000
1820,2011-02-15,05:05:23.859096,Bed_to_Toilet,05:07:37.829775,0 days 00:02:13.970679000
1821,2011-02-15,05:07:47.51757,Sleeping,08:13:48.916986,0 days 03:06:01.399416000
1822,2011-02-15,08:16:23.826697,Meal_Preparation,08:29:06.214361,0 days 00:04:27.317303000
1823,2011-02-15,08:29:18.640634,Relax,09:44:17.626736,0 days 00:34:10.777677000
1824,2011-02-15,10:03:44.871765,Meal_Preparation,10:10:57.779115,0 days 00:02:31.031190000
1825,2011-02-15,10:11:02.554751,Eating,10:15:48.455914,0 days 00:04:45.901163000
1826,2011-02-15,10:15:53.366113,Wash_Dishes,10:20:48.691117,0 days 00:04:55.325004000
1827,2011-02-15,10:54:21.379485,Relax,11:43:27.562459,0 days 00:11:22.999143000
1828,2011-02-15,13:33:55.238312,Meal_Preparation,13:40:59.595725,0 days 00:02:05.380272000
1829,2011-02-15,13:41:01.273432,Relax,13:51:53.16052,0 days 00:10:51.887088000
